facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date
child_care_centers,440703904,UCSC CHILDREN'S CENTER,REGENTS OF UNIVERSITY OF CALIFORNIA,ISLA EMILY WILLET,(831) 459-2967,599 KOSHLAND WAY,SANTA CRUZ,CA,95064,SANTA CRUZ,7,8,LICENSED,5/18/1994,,5252025
child_care_centers,304371654,UNIQUE 2THE PEAK CHILDRENS ACADEMY,"MEZA, VIVIANA","MESA, VIVIANA",(657) 220-4206,1309 SOUTH BROOKHURST STREET,ANAHEIM,CA,92804,ORANGE,6,6,LICENSED,,12/23/2024,5252025
child_care_centers,197493822,VAN NUYS EARLY EDUCATION CENTER (INFANT),"CHILD DEVELOPMENT CONSORTIUM OF LOS ANGELES, INC",AMY MARTINEZ,(818) 780-1922,14350 SYLVAN STREET,VAN NUYS,CA,91401,LOS ANGELES,58,12,LICENSED,6/26/2018,,5252025
child_care_centers,434416284,VIDYARAMBH,VIDYARAMBH CUPERTINO LLC,"KALIMANI, LATHA",(408) 444-5019,20015 STEVENS CREEK BOULEVARD,CUPERTINO,CA,95014,SANTA CLARA,7,12,LICENSED,3/15/2021,,5252025
child_care_centers,406215281,VILLAGE CHILDREN'S CENTER,TRINITY UNITED METHODIST CHURCH,BONNIE LUTHER,(805) 528-1671,490 LOS OSOS VALLEY ROAD,LOS OSOS,CA,93402,SAN LUIS OBISPO,17,8,LICENSED,9/1/2016,,5252025
child_care_centers,376701277,"VINE LEARNING CENTER, THE","VINE LEARNING CENTER, INC., THE",ANA LOPEZ,(858) 974-1222,2130 ULRIC STREET,SAN DIEGO,CA,92111,SAN DIEGO,51,12,LICENSED,1/11/2017,,5252025
child_care_centers,198020489,VINELAND ELEMENTARY EARLY HEAD START - INFANT,BALDWIN PARK UNIFIED SCHOOL DISTRICT,REBECCA JIMENEZ BARLOW,(626) 962-3311,3609 NORTH VINELAND AVE.,BALDWIN PARK,CA,91706,LOS ANGELES,33,9,LICENSED,5/12/2020,,5252025
child_care_centers,343622211,VINEYARD MONTESSORI,"GREEN, JULIEANNE","GREEN, JULIEANNE",(916) 667-9544,8827 GERBER ROAD,SACRAMENTO,CA,95828,SACRAMENTO,3,9,LICENSED,2/22/2018,,5252025
child_care_centers,376105077,VISION TRILINGUAL PRESCHOOL SAN MARCOS,TRILINGUAL DAYCARE AMERICA INC.,KARYNE BEGIN,(581) 998-6988,403 N TWIN OAKS VALLEY RD #114,SAN MARCOS,CA,92069,SAN DIEGO,51,8,LICENSED,1/24/2022,,5252025
child_care_centers,503810246,WATERFORD CHILD DEVELOPMENT CENTER,WATERFORD UNIFIED SCHOOL DISTRICT,DIANE CALLAHAN,(209) 874-3301,219 N REINWAY AVE,WATERFORD,CA,95386,STANISLAUS,4,11,LICENSED,7/14/2023,,5252025
child_care_centers,73404399,WEE CARE CENTER,RESURECTION LUTHERAN MINISTRIES,CARRIE URIBE,(925) 634-5180,1275 FAIRVIEW AVENUE,BRENTWOOD,CA,94513,CONTRA COSTA,2,12,LICENSED,1/2/2004,,5252025
child_care_centers,197416027,WEST VALLEY MONTESSORI,TJNS,JEWEL FERRER,(818) 341-5655,20211 SATICOY STREET,WINNETKA,CA,91306,LOS ANGELES,58,7,LICENSED,8/20/2009,,5252025
child_care_centers,414004816,WHOLE KID SCHOOL,WUND3RKID,"DOAN, MICHELLE",(650) 382-9388,135 WILLOW ROAD,MENLO PARK,CA,94025,SAN MATEO,5,8,LICENSED,1/14/2022,,5252025
child_care_centers,13423740,WILDWOOD CHILDRENS CENTER,"OAKLAND GARDEN SCHOOL, INC","HA, TAE",(510) 922-9197,8 WILDWOOD AVENUE,OAKLAND,CA,94610,ALAMEDA,2,12,LICENSED,2/2/2023,,5252025
child_care_centers,192006509,WIZ CHILD CENTER (INFANTS),"WIZ CHILD CENTER, INC.","UGARTE, OLIVIA",(310) 671-4246,119 W. ARBOR VITAE,INGLEWOOD,CA,90301,LOS ANGELES,30,13,LICENSED,6/21/2002,,5252025
child_care_centers,434417024,WONDER STEPS PRESCHOOL,AYUMAN INC,DINA ABIY,(408) 594-9812,15063 UNION AVENUE,SAN JOSE,CA,95124,SANTA CLARA,7,9,LICENSED,1/11/2022,,5252025
child_care_centers,197400633,WORLDTOTS LA,YOUNG WOMEN'S CHRISTIAN ASS'N. OF THE HARBOR AREA,PAMEL DALE,(310) 732-7697,100 W. FIFTH STREET,SAN PEDRO,CA,90731,LOS ANGELES,30,12,LICENSED,9/29/1994,,5252025
child_care_centers,198020671,YMCA OF GREATER WHITTIER - INFANT,YMCA OF GREATER WHITTIER,NICOLE RODRIGUEZ,(562) 551-1972,12510 HADLEY ST.,WHITTIER,CA,90601,LOS ANGELES,33,10,LICENSED,6/30/2021,,5252025
child_care_centers,340311130,YMCA OF SUPERIOR CALIFORNIA - CDC INFANT,YMCA OF SUPERIOR CALIFORNIA,MELIA SAVAGE,(916) 457-9622,1926 V STREET,SACRAMENTO,CA,95818,SACRAMENTO,3,12,LICENSED,9/17/1988,1/24/2025,5252025
child_care_centers,73407487,YMCA OF THE EAST BAY - RODEO CDC,YMCA OF THE EAST BAY,SHANNON DILLON,(510) 412-5644,200 LAKE AVE,RODEO,CA,94572,CONTRA COSTA,2,13,LICENSED,3/4/2016,,5252025
child_care_centers,573620476,YOLO CRISIS NURSERY (INF),"YOLO CRISIS NURSERY, INC",HEATHER SLEUTER,(530) 758-6680,1701 BALSAM PLACE,DAVIS,CA,95618,YOLO,53,6,LICENSED,4/17/2015,,5252025
child_care_centers,45407867,A BRIGHT STARR PRESCHOOL & DAYCARE S/A,"GENTLES, STARR L.","GENTLES, STARR L.",(530) 533-7160,1276 FEATHER RIVER BLVD,OROVILLE,CA,95965,BUTTE,13,12,LICENSED,1/13/2021,,5252025
child_care_centers,367750008,ABUNDANCE OF JOY CHILD DEVELOPMENT CENTER,"MCCLENDON, ANTOINETTE","MCCLENDON, ANTOINETTE",(442) 800-5675,16420 SEQUOIA STREET,HESPERIA,CA,92345,SAN BERNARDINO,12,10,LICENSED,10/22/2019,,5252025
child_care_centers,573622546,ACADEMY 4 KIDS,"BARRAGAN, PATRICIA & BARRAGAN, ERICA","BARRAGAN, PATRICIA & BARRA",(916) 389-0843,"2455 WEST CAPITOL AVE, #110",WEST SACRAMENTO,CA,95691,YOLO,53,7,LICENSED,7/27/2018,,5252025
child_care_centers,394500321,ACADEMY OF CHILD DEVELOPMENT & AMORE,ACADEMY OF CHILD DEVELOPMENT & AMORE LLC,AIDA LOMELI,(209) 898-2958,170 EAST FRENCH CAMP ROAD,FRENCH CAMP,CA,95231,SAN JOAQUIN,53,10,LICENSED,5/12/2021,,5252025
child_care_centers,367750010,"ADVENTUROUS LEARNING GROUP, INC","ADVENTUROUS LEARNING GROUP, INC","ERIKA, SALTZMAN",(760) 948-5500,15011 BEAR VALLEY,HESPERIA,CA,92345,SAN BERNARDINO,12,10,LICENSED,11/8/2018,,5252025
child_care_centers,483005892,ALL DAY FUN & PLAY CENTER - SCHOOL AGE,"DE LOVE, SHARISE","DE LOVE, SHARISE",(707) 399-8386,2220 PENNSYLVANIA AVENUE,FAIRFIELD,CA,94533,SOLANO,1,6,LICENSED,12/1/2004,,5252025
child_care_centers,153810207,BRIGHT FUTURES PRESCHOOL LLC,GLORIBEL MAGANA,"MAGANA, GLORIBEL",(661) 631-5555,608 KENTUCKY ST,BAKERSFIELD,CA,93305,KERN,57,11,LICENSED,8/31/2022,,5252025
child_care_centers,336300576,"BRIGHT MINDS MONTESSORI,INC.","BRIGHT MINDS MONTESSORI,INC.",LESLIE MARQUEZ,(951) 378-4103,17159 GRAND AVENUE,LAKE ELSINORE,CA,92530,RIVERSIDE,10,12,LICENSED,4/26/2023,,5252025
child_care_centers,198020743,BRIGHT STARS CARE AND EDUCATION CENTER LLC,MARIA FLORES,"FLORES, MARIA",(626) 384-7713,13628 LOMITAS AVE.,LA PUENTE,CA,91746,LOS ANGELES,33,12,LICENSED,11/1/2021,,5252025
child_care_centers,197494493,CENTINELA CHRISTIAN SCHOOL AGE PROGRAM,CHARVON JONES,CHARVON JONES,(310) 617-9795,1415 CENTINELA AVE,INGLEWOOD,CA,90302,LOS ANGELES,30,10,LICENSED,10/13/2020,,5252025
child_care_centers,376701338,"CFC LEARNING CENTER, LLC","CFC LEARNING CENTER, LLC",SHONEIL WILSON,(760) 757-5437,2642 OCEANSIDE BLVD.,OCEANSIDE,CA,92054,SAN DIEGO,10,6,LICENSED,8/14/2019,,5252025
child_care_centers,198021017,CHILD'S WORLD,AMERICAN CHILDCARE SERVICE INC DBA CHILD'S WORLD,RUKMAL SAMARANAYAKA,(909) 896-8942,1027 S. SAN GABRIEL BLVD,SAN GABRIEL,CA,91776,LOS ANGELES,33,10,LICENSED,9/30/2022,,5252025
child_care_centers,503808289,CHILDREN'S CRISIS CENTER-VERDA'S HOUSE,CHILDREN'S CRISIS CENTER OF STANISLAUS COUNTY,"GARCIA,COLLEEN",(209) 656-7783,715 E. MAIN,TURLOCK,CA,95380,STANISLAUS,4,7,LICENSED,6/28/2006,,5252025
child_care_centers,304371410,CHILDREN OF LIGHT SCHOOL,CHILDREN OF LIGHT SCHOOL INC.,"RHEE, SANG-AH",(714) 462-1222,6731 STANTON AVENUE # B,BUENA PARK,CA,90621,ORANGE,6,9,LICENSED,9/1/2020,,5252025
child_care_centers,370806315,CHILDTIME CHILDREN'S CENTER,CHILDTIME CHILDCARE INC.,DEANNE ROMERO,(619) 460-0310,5565 LAKE PARK WAY,LA MESA,CA,91942,SAN DIEGO,20,12,LICENSED,2/14/1991,,5252025
child_care_centers,483010396,CLLAIMM ACADEMY 2,MARENA SIMMONS ENTERPRISES INC.,MARENA SIMMONS,(707) 712-6007,1241 ANDERSON DRIVE,SUISUN CITY,CA,94585,SOLANO,1,11,LICENSED,9/28/2023,,5252025
child_care_centers,340312460,DISCOVERY LEARNING CENTER,"DISCOVERY LEARNING CENTER, INC.","CHARLTON, JAMISON",(916) 966-7076,4444 SAN JUAN AVENUE,FAIR OAKS,CA,95628,SACRAMENTO,3,12,LICENSED,5/16/1990,,5252025
child_care_centers,376105093,DOOR TO THE FUTURE PRESCHOOL - SCHOOL-AGE,"DOOR TO THE FUTURE PRESCHOOL, INC.",JEANETTE BRADLEY,(619) 258-5721,1375 EAST WASHINGTON AVENUE,EL CAJON,CA,92019,SAN DIEGO,51,12,LICENSED,3/29/2022,,5252025
child_care_centers,198018447,EAGLES PRESCHOOL - SCHOOL AGE,CTR INCORPORATED,"CAMPBELL, JENNIFER",(562) 903-1460,10262 COLIMA RD,WHITTIER,CA,90603,LOS ANGELES,33,10,LICENSED,7/2/2015,,5252025
child_care_centers,153810188,ESCUELITA HERNANDEZ LITTLE SCHOOL,"HERNANDEZ, RAQUEL","HERNANDEZ, RAQUEL",(661) 422-5437,909 CASTRO LN,BAKERSFIELD,CA,93304,KERN,57,11,LICENSED,9/19/2022,,5252025
child_care_centers,192006255,GOD'S HAND ACADEMY,GOD'S HAND ACADEMY,"YOON, HYE KYUNG",(213) 387-5435,727 IROLO STREET,LOS ANGELES,CA,90005,LOS ANGELES,33,12,LICENSED,6/24/2001,,5252025
child_care_centers,334846096,GREEN RIVER MONTESSORI,"ZHANG, XIAN & NXY EDUCATION LLC","SACHDEV, SAPNA",(951) 735-5490,"2791 GREEN RIVER, SUITE 112",CORONA,CA,92882,RIVERSIDE,9,11,LICENSED,10/11/2021,,5252025
child_care_centers,197411800,HAPPY PRESCHOOL LAND,HAPPY PRESCHOOL LAND INC.,LUCY STEPANIAN,(818) 785-1982,15727 VANOWEN STREET,VAN NUYS,CA,91406,LOS ANGELES,58,10,LICENSED,3/8/2005,,5252025
child_care_centers,503808989,HAZEL'S CHRISTIAN PRESCHOOL&CHILD CARE CENTER II,"HAZEL'S CHRISTIAN PS & CCC II, LLC","DOMSON, HAZEL",(209) 521-4422,1528 OAKDALE RD,MODESTO,CA,95355,STANISLAUS,4,6,LICENSED,12/8/2016,,5252025
child_care_centers,367750052,"HEARTFELT DAYCARE, LLC",RASHON REYES,SAMANTHA BROWN,(909) 559-1592,15451 BEAR VALLEY ROAD,HESPERIA,CA,92345,SAN BERNARDINO,12,8,LICENSED,8/16/2022,2/15/2024,5252025
child_care_centers,364842905,HEARTWOOD CHILD DEVELOPMENT CENTER,"HEARTWOOD CHILD DEVELOPMENT CENTER, LLC","TOPETE, FANNY",(909) 626-0955,4883 KINGSLEY STREET,MONTCLAIR,CA,91763,SAN BERNARDINO,9,9,LICENSED,2/9/2015,,5252025
child_care_centers,380506510,HELEN HAWK CHILDREN'S CTR-COMPASS FAM. SRVS.-SA,HELEN HAWK CHILDREN'S CTR-COMPASS FAM. SRVS.-SA,ELIZABETH PERLA,(415) 644-0504,111 PAGE STREET,SAN FRANCISCO,CA,94102,SAN FRANCISCO,5,5,LICENSED,1/31/1995,,5252025
child_care_centers,334842678,HELPING HANDS CHILD DEVELOPMENT CENTER,"ATLAS FIRST STEPS, INC.",THERESA GOMEZ,(951) 687-5437,8201 ARLINGTON AVENUE SUITE G,RIVERSIDE,CA,92503,RIVERSIDE,9,9,LICENSED,6/16/2014,,5252025
child_care_centers,360911380,HIMMELRICK DAY CARE CENTER,"HIMMELRICK, ROCHELLE","HIMMELRICK, ROCHELLE",(760) 252-5535,28344 RIMROCK ROAD,BARSTOW,CA,92311,SAN BERNARDINO,12,12,LICENSED,10/18/1993,,5252025
child_care_centers,367750043,HONEYBEES CHILDCARE CENTER,STEPHANIE BOUCHEY,STEPHANIE BOUCHEY,(760) 946-3399,15749 OLALEE ROAD,APPLE VALLEY,CA,92307,SAN BERNARDINO,12,8,LICENSED,5/20/2022,,5252025
child_care_centers,197493549,IN GOOD HANDS LEARNING CENTER- SCHOOL AGE,"WILLIS, JAMESETTA","WILLIS, JAMESETTA",(310) 629-7460,615 N. WILMINGTON AVENUE,COMPTON,CA,90220,LOS ANGELES,54,9,LICENSED,5/23/2018,,5252025
child_care_centers,197750125,IT'S A SMALL WORLD CHILDCARE & PRESCHOOL #2,YESENIA CANCHOLA,YESENIA CANCHOLA,(661) 492-0550,1110 W AVENUE I,LANCASTER,CA,93534,LOS ANGELES,12,12,LICENSED,2/25/2022,,5252025
child_care_centers,197413469,"KIDDIES CREATIVE LEARNING AND CARE CENTER, INC","KIDDIES CREATIVE LEARNING AND CARE CENTER, INC.",RUZANNA PAPAZYAN,(818) 780-6689,6949 LONGRIDGE AVENUE,VAN NUYS,CA,91401,LOS ANGELES,58,11,LICENSED,5/10/2006,,5252025
child_care_centers,343624983,KIDDY CLUB,"REID, MARLETT",MARLETT REID,(916) 617-7248,2900 29TH AVENUE,SACRAMENTO,CA,95820,SACRAMENTO,3,12,LICENSED,6/30/2023,,5252025
child_care_centers,376300368,KIDS HUB CHILDCARE,KIDS HUB CHILDCARE LLC,"GUERRERO ESPINOSA,IRMA J",(760) 407-6737,1701 N SANTA FE AVE,VISTA,CA,92084,SAN DIEGO,10,8,LICENSED,3/18/2022,,5252025
child_care_centers,376701484,KIDS UNIVERSE SCHOOL AGE,KIDS UNIVERSE LLC,MARIA SILVA,(619) 422-7115,380 TELEGRAPH CANYON ROAD,CHULA VISTA,CA,91910,SAN DIEGO,20,6,LICENSED,3/1/2021,,5252025
child_care_centers,103808932,KIDZ CAN 2,"ALEJANDREZ, NANCY",SANDRA RIVERA,(559) 492-2907,130 NORTH U STREET,FRESNO,CA,93701,FRESNO,4,12,LICENSED,6/23/2016,,5252025
child_care_centers,198016792,KINDER KOUNTRY ACADEMY,LUCY SALAZAR,LUCY SALAZAR,(909) 621-0226,456 W. SAN JOSE AVE.  #B,CLAREMONT,CA,91711,LOS ANGELES,33,12,LICENSED,2/29/2012,,5252025
child_care_centers,540407543,KINDER STARTIN' PRE-SCHOOL DAY CARE,FORTRESS OF TRUTH UNITED PENTECOSTAL CH OF VISALIA,"GARCIA, VALECIA",(559) 734-2270,4500 W. CALDWELL,VISALIA,CA,93277,TULARE,57,7,LICENSED,4/1/1993,,5252025
child_care_centers,343623897,KREATIVE KIDS LEARNING CENTER,"KREATIVE KIDS KKLC, INC",ANGELINA LINARES,(916) 689-3777,7020 WYNDHAM DR,SACRAMENTO,CA,95823,SACRAMENTO,3,10,LICENSED,6/10/2021,,5252025
child_care_centers,13423104,LAKE MERRITT CHILD CARE CENTER,FAMILY BRIDGES INC.,"LAI SHUI, SHUKYIN",(510) 834-3399,250 12TH STREET,OAKLAND,CA,94607,ALAMEDA,2,10,LICENSED,6/23/2021,,5252025
child_care_centers,374844881,LEAPS AND BOUNDS,"LEAPS AND BOUNDS, LLC",MIRIAM MORENO,(408) 420-1682,270 WEST CREST STREET,ESCONDIDO,CA,92025,SAN DIEGO,10,12,LICENSED,7/30/2018,,5252025
child_care_centers,198400157,"LEARNING BOX CHILDCARE AND ENRICHMENT CENTER, THE",TELISCIA MARTIN,TELISCIA MARTIN,(310) 627-9593,4601 EAST COMPTON BLVD,RANCHO DOMINGUEZ,CA,90221,LOS ANGELES,54,8,LICENSED,8/27/2020,,5252025
child_care_centers,73408264,"LEARNING EXPERIENCE, THE",AARVYS TECHNOLOGIES LLC DBA THE LEARNING EXPERIENC,"KAMAL, FAUZIA",(925) 281-7640,4831 LONE TREE WAY,ANTIOCH,CA,94531,CONTRA COSTA,2,13,LICENSED,5/23/2018,,5252025
child_care_centers,197494815,"LEARNING GARDEN EXTENSION, THE",GOAL PRESCHOOLS INC. TLG EXTENSION,"AGANGE,NASSIM",(310) 738-2300,2175 W. 236TH STREET,TORRANCE,CA,90501,LOS ANGELES,30,12,LICENSED,7/29/2021,,5252025
child_care_centers,376300052,LEARNING JUNGLE ESCONDIDO EAST,"LEARNING JUNGLE SCHOOLS (SAN DIEGO), INC","GUTIERREZ, MARIA",(760) 754-0115,1851 E WASHINGTON,ESCONDIDO,CA,92027,SAN DIEGO,10,12,LICENSED,8/26/2020,,5252025
child_care_centers,45408141,LITTLE BEARS CHILD CARE SCHOOL-AGE,"LAGRONE, ASHLIE","LAGRONE, ASHLIE",(530) 533-0573,645 POMONA AVE,OROVILLE,CA,95965,BUTTE,13,12,LICENSED,7/29/2022,,5252025
child_care_centers,376300426,LITTLE BEARS TENDER CARE,"HADNOT, MARIBEL",CAROL HADNOT,(760) 805-5034,1111 HIGHLAND DRIVE,VISTA,CA,92083,SAN DIEGO,10,10,LICENSED,1/24/2022,,5252025
child_care_centers,304370920,LITTLE BLESSINGS PRESCHOOL ACADEMY,LITTLE BLESSINGS PRESCHOOL ACADEMY,"HERNANDEZ, ROXANNE",(714) 336-4242,1026 S. EAST STREET,ANAHEIM,CA,92805,ORANGE,6,12,LICENSED,8/13/2014,,5252025
child_care_centers,13423754,LITTLE IMAGES HIGHER LEARNING ACADEMY,LITTLE IMAGES HIGHER LEARNING ACADEMY LLC,BESSIE MARIE SHOLES,(510) 491-3411,5909 CAMDEN STREET,OAKLAND,CA,94605,ALAMEDA,2,12,LICENSED,7/14/2023,,5252025
child_care_centers,103808235,LITTLE MIRACLES CHRISTIAN PRESCHOOL & CHILDCARE,CATHEDRAL OF LIGHT,ERNESTINA FLORES,(559) 896-1123,1850 BARBARA ST,SELMA,CA,93662,FRESNO,57,10,LICENSED,4/17/2006,,5252025
child_care_centers,197493692,LITTLE SCHOLARS ACADEMY,LITTLE SCHOLARS ACADEMY LLC.,CRYSTAL THOMPSON,(323) 401-7101,4168 WEST SLAUSON AVENUE,LOS ANGELES,CA,90043,LOS ANGELES,58,10,LICENSED,8/9/2018,,5252025
child_care_centers,13412489,LITTLE STARS PRESCHOOL,SEVEN STARS INVESTMENT CORPORATION,"LEE, WILLIAM",(510) 286-9800,169 - 14TH STREET,OAKLAND,CA,94612,ALAMEDA,2,5,LICENSED,11/3/1997,,5252025
child_care_centers,334845818,LITTLE STEPS MONTESSORI PRESCHOOL SCHOOL-AGE,"LITTLE STEPS MONTESSORI PRESCHOOL, INC.",JENNIFER FERNANDO,(951) 737-7845,6316 WINEVILLE AVENUE,JURUPA VALLEY,CA,91752,RIVERSIDE,9,12,LICENSED,4/16/2020,,5252025
child_care_centers,197750172,LITTLE TOTS PREPARATORY ACADEMY,STEPHANIE ARMSTRONG,CAROLYN ARMSTRONG,(661) 206-8677,44839 TREVOR AVENUE,LANCASTER,CA,93534,LOS ANGELES,12,10,LICENSED,6/16/2023,,5252025
child_care_centers,198013213,MAIN CASTLE LEARNING CENTER II,LILIA NUNO,EMILIA CASTELLON,(323) 231-1329,200-206 W. MARTIN LUTHER KING,LOS ANGELES,CA,90037,LOS ANGELES,54,6,LICENSED,8/30/2007,,5252025
child_care_centers,198016875,MAIN CASTLE LEARNING CENTER #3,"NUNO, LILIA",BERTHA JAZMIN VALENCIA,(323) 231-6334,4782 S. MAIN STREET,LOS ANGELES,CA,90037,LOS ANGELES,54,12,LICENSED,12/27/2013,,5252025
child_care_centers,197419718,"MOORE'S DAYCARE PREP, INC.","MOORE, LAKUITA","MOORE, LAKUITA",(323) 242-9500,1700 W. 120TH STREET,LOS ANGELES,CA,90047,LOS ANGELES,30,8,LICENSED,3/5/2015,,5252025
child_care_centers,364841130,MT. CALVARY LUTHERAN CENTER,MT. CALVARY LUTHERAN CHURCH,KIMBERLY KOPECKY,(909) 337-7750,27415 SCHOOL ROAD,LAKE ARROWHEAD,CA,92352,SAN BERNARDINO,12,12,LICENSED,9/12/2011,,5252025
child_care_centers,198020452,MULBERRY TREE PRESCHOOL,"CLOVER EDUCATIONAL SERVICES, INC",MICHELLE BENITEZ,(562) 696-5114,13841 CHRISTINE DR.,WHITTIER,CA,90605,LOS ANGELES,33,12,LICENSED,5/27/2020,,5252025
child_care_centers,364845660,NADIA'S MONTESSORI CHILD CARE,"AHMED, NADIA & AMIR",ANIE MONNETTE SILAN,(909) 964-0442,5001 RIVERSIDE DRIVE,CHINO,CA,91710,SAN BERNARDINO,9,10,LICENSED,2/7/2020,,5252025
child_care_centers,364841730,NOAH'S ARK 4 KIDS CHILD CARE CENTER,"MURPHY, TAMMY","MURPHY, TAMMY",(951) 662-0943,27061 BASELINE,HIGHLAND,CA,92346,SAN BERNARDINO,9,10,LICENSED,5/13/2013,,5252025
child_care_centers,561709918,NOAH'S ARK CHRISTIAN PRESCHOOL & CHILDCARE CENTER,OJAI UNITED METHODIST CHURCH,MONICA HAYES,(805) 646-8745,120 CHURCH RD.,OJAI,CA,93023,VENTURA,17,11,LICENSED,5/26/1988,,5252025
child_care_centers,304371092,OC KIDS INFANT & PRESCHOOL,"SUNLAND ACADEMIES GARDEN GROVE, INC.",YARELI JUAREZ,(714) 530-7263,11362 BROOKHURST,GARDEN GROVE,CA,92840,ORANGE,6,11,LICENSED,6/9/2016,10/24/2024,5252025
child_care_centers,93622980,OVER THE RAINBOW CHILDCARE CENTER (SCHOOL-AGE),OVER THE RAINBOW CHILDCARE CENTER,ANA AGUILAR,(530) 600-2494,3336 SANDY WAY,SOUTH LAKE TAHOE,CA,96150,EL DORADO,3,11,LICENSED,5/30/2019,,5252025
child_care_centers,198020842,PEACE OF MIND PRESCHOOL,YULANDA TATE,"JOHNSON, MYA",(909) 629-0600,240-250 S. PARCELS ST.,POMONA,CA,91767,LOS ANGELES,33,5,LICENSED,4/14/2022,,5252025
child_care_centers,198019699,PUENTE AVE PRESCHOOL,KIMBERLY NGUYEN,KIMBERLY NGUYEN,(626) 338-3464,14032 DILLERDALE ST,LA PUENTE,CA,91746,LOS ANGELES,33,5,LICENSED,9/7/2018,,5252025
child_care_centers,414004915,REDWOOD CHURCH AFTER-SCHOOL CHILD CARE,REDWOOD CHURCH,"CHANG, PAMELA",(650) 366-1223,901 MADISON AVENUE,REDWOOD CITY,CA,94061,SAN MATEO,5,10,LICENSED,8/15/2022,,5252025
child_care_centers,153808473,RUSH 2 LEARNING,MICHELLE AND CHARLES VANHOOK,"VANHOOK, MICHELLE R.",(760) 379-4800,4200 HATTON AVENUE,LAKE ISABELLA,CA,93240,KERN,57,8,LICENSED,7/8/2008,,5252025
child_care_centers,197414108,SAMUEL GOLDWYN FOUNDATION CHILDREN'S CENTER,"BRIGHT HORIZONS CHILDREN'S CENTER, LLC",CHRISTINE ESTOQUE,(310) 445-8993,2114 PONTIUS AVENUE,LOS ANGELES,CA,90025,LOS ANGELES,30,12,LICENSED,4/10/2007,,5252025
child_care_centers,197409873,"SCOTCH, INC. CHILD CARE CENTER","SCOTCH, INC. CHILD CARE CENTER","MAYES, ANNA",(323) 864-2361,9115 S. NORMANDIE AVENUE,LOS ANGELES,CA,90044,LOS ANGELES,30,10,LICENSED,9/5/2003,,5252025
child_care_centers,300607186,UNITED METHODIST CHURCH OF GOOD SHEPHERD,UNITED METHODIST CHURCH OF THE GOOD SHEPHERD,"NGUYEN, LYNN",(714) 894-4330,8152 MCFADDEN AVENUE,WESTMINSTER,CA,92683,ORANGE,6,11,LICENSED,11/29/1990,,5252025
child_care_centers,197493271,"WEVILLAGE VENTURA, LLC","WEVILLAGE VENTURA, LLC","BENINATI, KAREN",(818) 233-8218,13335 VENTURA BLVD.,SHERMAN OAKS,CA,91423,LOS ANGELES,58,13,LICENSED,3/20/2017,,5252025
child_care_centers,376301271,CHARLA COLLECTIVE LLC,"RIVERA-CRUZ, CARLA BEATRIZ","RIVERA-CRUZ, CARLA BEATRIZ",(760) 237-0483,221 E BROADWAY,VISTA,CA,92084,SAN DIEGO,10,12,LICENSED,4/23/2025,,5252025
child_care_centers,426216721,"CHILDREN'S MONTESSORI SCHOOL OF LOMPOC, INC","CHILDREN'S MONTESSORI SCHOOL OF LOMPOC, INC",JAMES MURPHY,(805) 294-3368,1000 WEST OCEAN AVENUE,LOMPOC,CA,93436,SANTA BARBARA,17,12,LICENSED,1/21/2025,,5252025
child_care_centers,384004853,HELEN HAWK CHILDREN'S CTR-COMPASS FAM SRVS,COMPASS FAMILY SERVICES,ELIZABETH PERLA,(415) 644-0504,111 PAGE STREET,SAN FRANCISCO,CA,94102,SAN FRANCISCO,5,8,LICENSED,8/13/2024,,5252025
child_care_centers,376105167,KIDS AVE ENRICHMENT LEARNING CENTER,KIDS AVE ENRICHMENT LEARNING CENTER LLC,ELISA FELIX,(619) 300-7379,6248 EL CAJON BLVD. #101-104,SAN DIEGO,CA,92115,SAN DIEGO,51,4,LICENSED,5/21/2024,,5252025
child_care_centers,13423778,SAINT PHILIP NERI PRESCHOOL,ROMAN CATHOLIC WELFARE CORP. OF OAKLAND,GRACE GORDILLO-BEATTY,(510) 521-0787,3108 VAN BUREN ST,ALAMEDA,CA,94501,ALAMEDA,2,12,LICENSED,8/19/2024,,5252025
child_care_centers,414005142,TRINITY LUTHERAN CHURCH OF BURLINGAME,TRINITY LUTHERAN CHURCH OF BURLINGAME,JAM EYVAZOV,(650) 347-4100,1245 EL CAMINO REAL,BURLINGAME,CA,94010,SAN MATEO,5,10,LICENSED,3/10/2025,,5252025
child_care_centers,197495374,VENICE FAMILY CLINIC-HOMELIGHT,VENICE FAMILY CLINIC,STACEY SCARBOROUGH,(310) 401-2977,339 1/2 E PLYMOUTH STREET,INGLEWOOD,CA,90302,LOS ANGELES,30,10,LICENSED,12/19/2024,,5252025
family_child_care_homes,384004897,"ABAZYAN, VERGINE","ABAZYAN, VERGINE",VERGINE ABAZYAN,(415) 664-0921,Unavailable,SAN FRANCISCO,CA,94116,SAN FRANCISCO,5,12,LICENSED,10/15/2024,,5252025
family_child_care_homes,197413600,ABBASI FAMILY CHILD CARE,"ABBASI, AISHA F.","ABBASI, AISHA F.",(310) 839-1714,Unavailable,LOS ANGELES,CA,90034,LOS ANGELES,30,12,LICENSED,6/6/2006,,5252025
