LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
7969628408,02/12/2021,942.0,PPS,MONTESSORI SCHOOL OF MODESTO,3501 SAN AVE,MODESTO,CA,95356,10/15/2021,Paid in Full,60,100,39565.0,39565.0,0.0,,53803.0,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,MODESTO,STANISLAUS,CA,95356,CA-10,8.0,624410.0,White,Unknown/NotStated,1.0,39562.0,,,,,,Subchapter S Corporation,53803.0,"U.S. Bank, National Association",CINCINNATI,OH,Male Owned,Non-Veteran,,39803.49,09/22/2021
8898367707,05/01/2020,931.0,PPP,DISCOVERY MONTESSORI,5613 G Street,Sacramento,CA,95819,02/17/2021,Paid in Full,24,100,39540.0,39540.0,0.0,,456756.0,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,N,Existing or more than 2 years old,Sacramento,SACRAMENTO,CA,95819-0001,CA-07,5.0,624410.0,Unanswered,Unknown/NotStated,,39540.0,,,,,,Non-Profit Organization,456756.0,Cross River Bank,TEANECK,NJ,Unanswered,Unanswered,Y,39805.41,01/11/2021
6445568702,04/04/2021,914.0,PPP,RAMATU BANGURA,10326 Firmona Ave,Inglewood,CA,90304-1420,01/15/2022,Paid in Full,60,100,39531.0,39531.0,0.0,,538160.0,"Lendistry SBLC, LLC",767 South Alameda Street Suite 340,Los Angeles,CA,90021,U,Y,Y,Existing or more than 2 years old,Inglewood,LOS ANGELES,CA,90304-1420,CA-43,1.0,624410.0,Unanswered,Unknown/NotStated,,39531.0,,,,,,Sole Proprietorship,514546.0,"BSD Capital, LLC dba Lendistry",Brea,CA,Unanswered,Unanswered,,39776.85,12/14/2021
6262467708,05/01/2020,912.0,PPP,MOUNTAIN VIEW PARENT NURSERY SCHOOL INC,917 MARILYN DR,MOUNTAIN VIEW,CA,94040-3041,04/16/2021,Paid in Full,24,100,38006.0,39522.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,New Business or 2 years or less,MOUNTAIN VIEW,SANTA CLARA,CA,94040-3041,CA-16,12.0,624410.0,Unanswered,Unknown/NotStated,,39522.0,,,,,,Non-Profit Organization,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,Y,39865.39,03/17/2021
9314478409,02/16/2021,912.0,PPS,SUNNYVALE CHILD DAY CARE CENTER INC,853 Gary Ave,Sunnyvale,CA,94086-8507,02/16/2022,Paid in Full,60,100,39495.0,39495.0,0.0,,12096.0,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,Sunnyvale,SANTA CLARA,CA,94086-8507,CA-17,5.0,624410.0,Asian,Not Hispanic or Latino,1.0,39493.0,,,,,,Corporation,12096.0,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Female Owned,Non-Veteran,,39828.27,12/23/2021
1888328805,04/11/2021,954.0,PPS,LAPETITE ETOILE 360 DEGREES LLC,4555 Park Blvd,San Diego,CA,92116-2644,12/01/2021,Paid in Full,60,100,39473.0,39473.0,0.0,,122043.0,WebBank,"215 S State St, Ste 1000",SALT LAKE CITY,UT,84111-2336,U,N,Y,Existing or more than 2 years old,San Diego,SAN DIEGO,CA,92116-2644,CA-50,6.0,624410.0,Unanswered,Unknown/NotStated,1.0,39470.0,,,,,,Limited  Liability Company(LLC),122043.0,WebBank,SALT LAKE CITY,UT,Unanswered,Unanswered,,39664.88,10/06/2021
3164697405,05/06/2020,914.0,PPP,SMILE LEARNING ACADEMY,16930 SHERMAN WAY,VAN NUYS,CA,91406,03/18/2022,Paid in Full,24,100,39381.0,39381.0,0.0,,121536.0,Customers Bank,40 General Warren Blvd,Malvern,PA,19355,U,N,N,Existing or more than 2 years old,VAN NUYS,LOS ANGELES,CA,91406-0200,CA-29,9.0,624410.0,Unanswered,Unknown/NotStated,,39381.0,,,,,,Corporation,121536.0,Customers Bank,Malvern,PA,Unanswered,Unanswered,,39977.65,11/17/2021
2375158507,02/20/2021,912.0,PPS,SUGAR AND SPICE CENTER FOR CHILDREN INC,2238 Mariner Square Dr,Alameda,CA,94501-1070,12/16/2021,Paid in Full,60,100,39359.0,39359.0,0.0,,538160.0,"Lendistry SBLC, LLC",767 South Alameda Street Suite 340,Los Angeles,CA,90021,U,N,N,Existing or more than 2 years old,Alameda,ALAMEDA,CA,94501-1070,CA-12,3.0,624410.0,Unanswered,Unknown/NotStated,,39359.0,,,,,,Corporation,514546.0,"BSD Capital, LLC dba Lendistry",Brea,CA,Unanswered,Unanswered,,39647.99,11/29/2021
3117557700,05/01/2020,954.0,PPP,"CARLSBAD CHILD DEVELOPMENT CENTER, LLC DBA CHILDREN'S VILLAG",2506 EL CAMINO REAL,CARLSBAD,CA,92008,02/18/2022,Paid in Full,24,100,39340.0,39340.0,0.0,,48270.0,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,CARLSBAD,SAN DIEGO,CA,92008-1000,CA-49,8.0,624410.0,Unanswered,Hispanic or Latino,3340.0,21000.0,,15000.0,,,,Limited  Liability Company(LLC),194093.0,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Male Owned,Non-Veteran,,40011.47,01/19/2022
2802438002,06/24/2020,912.0,PPP,MORELAND AREA COMMUNITY CENTERS,4660 Eastus Drive,San Jose,CA,95129,06/15/2021,Paid in Full,60,100,39300.0,39300.0,0.0,,49274.0,"Citibank, N.A.",5800 S. Corporate Place,Sioux Falls,SD,57108,U,N,N,Existing or more than 2 years old,San Jose,SANTA CLARA,CA,95129-1000,CA-17,6.0,624410.0,Unanswered,Unknown/NotStated,,39300.0,,,,,,Non-Profit Organization,49274.0,"Citibank, N.A.",Sioux Falls,SD,Unanswered,Unanswered,Y,39642.78,05/17/2021
8062517301,05/01/2020,914.0,PPP,PACLEB FAMILY CHILD CARE,4812 SAWTELLE BLVD,CULVER CITY,CA,90230-4837,06/17/2021,Paid in Full,24,100,39300.0,39300.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,CULVER CITY,LOS ANGELES,CA,90230-4837,CA-36,5.0,624410.0,Unanswered,Unknown/NotStated,,39300.0,,,,,,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,32153.09,03/24/2021
5325068706,04/02/2021,920.0,PPP,RHONDA KENNERSON ARMSTRONG,12152 Odessa Dr N/A,Moreno Valley,CA,92557-7838,11/20/2021,Paid in Full,60,100,39271.0,39271.0,0.0,,121536.0,Customers Bank,40 General Warren Blvd,Malvern,PA,19355,U,Y,N,Existing or more than 2 years old,Moreno Valley,RIVERSIDE,CA,92557-7838,CA-39,1.0,624410.0,Black or African American,Not Hispanic or Latino,1.0,39269.0,,,,,,Sole Proprietorship,121536.0,Customers Bank,Malvern,PA,Female Owned,Unanswered,,39502.32,11/10/2021
9832208409,02/17/2021,912.0,PPS,JUDITH FLYNN,80 Juan Bautista Cir,San Francisco,CA,94132-2442,07/09/2022,Paid in Full,60,100,39235.0,39235.0,0.0,,12096.0,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,Y,Y,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94132-2442,CA-11,5.0,624410.0,Unanswered,Unknown/NotStated,,39235.0,,,,,,Sole Proprietorship,12096.0,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,39742.37,06/07/2022
1141827100,04/09/2020,914.0,PPP,"DAY STAR INSTITUTE, INC",20407 CRESTLINE DR,WALNUT,CA,91789-4615,03/17/2021,Paid in Full,24,100,39200.0,39200.0,0.0,,119918.0,East West Bank,"135 N Los Robles Ave, 7th Fl",PASADENA,CA,91101-4525,U,N,N,Existing or more than 2 years old,WALNUT,LOS ANGELES,CA,91789-4615,CA-38,8.0,624410.0,Unanswered,Not Hispanic or Latino,,39200.0,,,,,,Corporation,119918.0,East West Bank,PASADENA,CA,Male Owned,Non-Veteran,,39455.63,02/12/2021
1654568303,01/19/2021,914.0,PPS,DAY STAR INSTITUTE INC,20407 E. Crestline Driive,Walnut,CA,91789,10/16/2021,Paid in Full,60,100,39200.0,39200.0,0.0,,119918.0,East West Bank,"135 N Los Robles Ave, 7th Fl",PASADENA,CA,91101-4525,U,N,N,Existing or more than 2 years old,Walnut,LOS ANGELES,CA,91789,CA-32,7.0,624410.0,Unanswered,Not Hispanic or Latino,1.0,39199.0,,,,,,Corporation,119918.0,East West Bank,PASADENA,CA,Male Owned,Non-Veteran,,39474.4,10/04/2021
4374198505,02/25/2021,954.0,PPS,BIG TREE LITTLE PRESCHOOL INC,1600 Buena Vista Dr,Vista,CA,92081-7423,02/11/2022,Paid in Full,60,100,39157.0,39157.0,0.0,,44449.0,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,Existing or more than 2 years old,Vista,SAN DIEGO,CA,92081-7423,CA-49,6.0,624410.0,Unanswered,Unknown/NotStated,1.0,39155.0,,,,,,Corporation,760.0,First Source Federal Credit Union,Rome,NY,Unanswered,Unanswered,,39507.24,01/18/2022
1859428300,01/20/2021,914.0,PPS,A & A EVER BROTHERS INC,618,WALNUT,CA,91789,10/15/2021,Paid in Full,60,100,39155.0,39155.0,0.0,,529471.0,Itria Ventures LLC,"One Penn Plaza, Suite 4530",New York,NY,10119,U,N,N,Existing or more than 2 years old,WALNUT,LOS ANGELES,CA,91789,CA-32,9.0,624410.0,Asian,Not Hispanic or Latino,1.0,39153.0,,,,,,Corporation,529471.0,Itria Ventures LLC,New York,NY,Female Owned,Unanswered,,39399.72,09/10/2021
4281407708,05/01/2020,912.0,PPP,MONTESSORI CHILDREN'S CENTER,80 JUAN BAUTISTA CIRCLE,SAN FRANCISCO,CA,94132,10/21/2021,Paid in Full,24,100,39107.0,39107.0,0.0,,12096.0,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,Y,Y,Existing or more than 2 years old,SAN FRANCISCO,SAN FRANCISCO,CA,94132-0001,CA-11,3.0,624410.0,Unanswered,Unknown/NotStated,,39107.0,,,,,,Sole Proprietorship,12096.0,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,39644.86,09/21/2021
7949357700,05/01/2020,912.0,PPP,RICHARD. W. DRAKE,609 Southwood Drive.,South San Francisco,CA,94080,12/14/2021,Paid in Full,24,100,39100.0,39100.0,0.0,,72601.0,"Zions Bank, A Division of",1 S Main St,SALT LAKE CITY,UT,84133-1109,U,N,N,Existing or more than 2 years old,South San Francisco,SAN MATEO,CA,94080-0001,CA-15,10.0,624410.0,Unanswered,Unknown/NotStated,,39100.0,,,,,,Sole Proprietorship,72601.0,"Zions Bank, A Division of",SALT LAKE CITY,UT,Unanswered,Unanswered,,39724.53,12/09/2021
2602088402,02/03/2021,914.0,PPS,SMILE LEARNING ACADEMY,16930 Sherman Way,Van Nuys,CA,91406-3613,03/18/2022,Paid in Full,60,100,39035.0,39035.0,0.0,,121536.0,Customers Bank,40 General Warren Blvd,Malvern,PA,19355,U,N,N,Existing or more than 2 years old,Van Nuys,LOS ANGELES,CA,91406-3613,CA-29,9.0,624410.0,Unanswered,Unknown/NotStated,1.0,39033.0,,,,,,Corporation,121536.0,Customers Bank,Malvern,PA,Unanswered,Unanswered,,39283.11,09/27/2021
1973718308,01/20/2021,912.0,PPS,HIGHLAND MONTESSORI SCHOOL INC.,614 Highland Ave,San Mateo,CA,94401-2322,07/14/2021,Paid in Full,60,100,39033.0,39033.0,0.0,,456756.0,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,N,Existing or more than 2 years old,San Mateo,SAN MATEO,CA,94401-2322,CA-15,6.0,624410.0,Unanswered,Unknown/NotStated,1.0,39031.0,,,,,,Subchapter S Corporation,456756.0,Cross River Bank,TEANECK,NJ,Unanswered,Unanswered,,39183.79,06/30/2021
2432837304,04/29/2020,914.0,PPP,SHALEM EARLY CHILDHOOD LEARNING COMMUNITY,1829 N SEPULVEDA BLVD,MANHATTAN BEACH,CA,90266-2901,12/12/2020,Paid in Full,24,100,61200.0,39000.0,0.0,,5095.0,Citizens Business Bank,701 N Haven Ave,ONTARIO,CA,91764-4925,U,N,N,Existing or more than 2 years old,MANHATTAN BEACH,LOS ANGELES,CA,90266-2901,CA-36,6.0,624410.0,Unanswered,Unknown/NotStated,,39000.0,,,,,,Non-Profit Organization,5095.0,Citizens Business Bank,ONTARIO,CA,Unanswered,Unanswered,Y,39210.49,11/30/2020
6844488808,04/20/2021,920.0,PPS,COUNTRYSIDE MONTESSORI CENTER INC,2266 Griffin Way,Corona,CA,92879-6531,10/20/2021,Paid in Full,60,100,38985.0,38985.0,0.0,,48270.0,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,Y,Existing or more than 2 years old,Corona,RIVERSIDE,CA,92879-6531,CA-41,9.0,624410.0,Unanswered,Unknown/NotStated,,38983.0,,,,,,Subchapter S Corporation,48270.0,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Male Owned,Non-Veteran,,39142.07,09/17/2021
8831278510,03/10/2021,912.0,PPS,LPJKIDS LLC,921 SIR BLVD,SAN ANSELMO,CA,94960,09/20/2022,Paid in Full,60,100,38952.0,38952.0,0.0,,53803.0,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,Y,N,Existing or more than 2 years old,SAN ANSELMO,MARIN,CA,94960,CA-02,7.0,624410.0,White,Not Hispanic or Latino,,38951.0,,,,,,Limited  Liability Company(LLC),53803.0,"U.S. Bank, National Association",CINCINNATI,OH,Female Owned,Non-Veteran,,39498.41,08/01/2022
1439968607,03/13/2021,912.0,PPS,BRENDA NORTH,45150 S Grimmer Blvd N/A,Fremont,CA,94539-6632,11/20/2021,Paid in Full,60,100,38918.0,38918.0,0.0,,121536.0,Customers Bank,40 General Warren Blvd,Malvern,PA,19355,U,N,N,Existing or more than 2 years old,Fremont,ALAMEDA,CA,94539-6632,CA-17,7.0,624410.0,Unanswered,Unknown/NotStated,1.0,38917.0,,,,,,Sole Proprietorship,121536.0,Customers Bank,Malvern,PA,Unanswered,Unanswered,,39126.98,10/04/2021
4450387706,05/01/2020,914.0,PPP,CREATIVE CHILDREN PRESCHOOL & KINDERGARTEN,5650 SHOUP AVE,WOODLAND HILLS,CA,91367,12/16/2021,Paid in Full,24,100,51181.0,38915.0,0.0,,12096.0,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,WOODLAND HILLS,LOS ANGELES,CA,91367-0200,CA-32,9.0,624410.0,Unanswered,Unknown/NotStated,,38915.0,,,,,,Corporation,12096.0,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,39510.99,11/17/2021
5377188404,02/08/2021,914.0,PPP,CATALINA KID VENTURES,430 AVALON RD,AVALON,CA,90704,01/15/2022,Paid in Full,60,100,38872.0,38872.0,0.0,,53803.0,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,AVALON,LOS ANGELES,CA,90704,CA-47,8.0,624410.0,Unanswered,Unknown/NotStated,1.0,38868.0,,,,,,501(c)3 ¿ Non Profit,53803.0,"U.S. Bank, National Association",CINCINNATI,OH,Unanswered,Unanswered,,39205.65,12/16/2021
2891138007,06/24/2020,912.0,PPP,"SI SCHOOL - SPANISH IMMERSION, INC.",22 15th Ave,San Francisco,CA,94118-1009,03/06/2021,Paid in Full,60,100,38838.02,38838.02,0.0,,433720.0,Harmony Bank,"4161 McKinney Ave, Ste 101",DALLAS,TX,75204-8217,U,N,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94118-1009,CA-11,5.0,624410.0,White,Hispanic or Latino,,38838.02,,,,,,Subchapter S Corporation,71665.0,Harmony Bank,Rice,TX,Female Owned,Non-Veteran,,39079.56,02/16/2021
6557768403,02/10/2021,912.0,PPS,CHILD'S PLAY WONDERSCHOOL PILL HILL INC.,3125 Elm St,Oakland,CA,94609-3208,09/28/2021,Paid in Full,60,100,38756.0,38756.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Y,Existing or more than 2 years old,Oakland,ALAMEDA,CA,94609-3208,CA-12,12.0,624410.0,Black or African American,Not Hispanic or Latino,1.0,38754.0,,,,,,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,38964.11,08/26/2021
9781518309,01/31/2021,914.0,PPS,KINGFISHER LLC,3726 Colonial Ave,Los Angeles,CA,90066-3624,12/18/2021,Paid in Full,60,100,38720.0,38720.0,0.0,,48270.0,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,Los Angeles,LOS ANGELES,CA,90066-3624,CA-36,7.0,624410.0,Asian,Unknown/NotStated,,38720.0,,,,,,Limited  Liability Company(LLC),48270.0,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Female Owned,Non-Veteran,,39015.13,11/10/2021
1658537208,04/15/2020,912.0,PPP,"BUMPY ENTERPRISE, INC.",301 FULTON RD,SANTA ROSA,CA,95401-0822,02/10/2021,Paid in Full,24,100,38700.0,38700.0,0.0,,92934.0,Redwood CU,"3033 Cleveland Ave, Ste 100",SANTA ROSA,CA,95403-2126,U,N,N,Existing or more than 2 years old,SANTA ROSA,SONOMA,CA,95401-0822,CA-04,13.0,624410.0,Unanswered,Unknown/NotStated,,30000.0,,8700.0,,,,Corporation,92934.0,Redwood CU,SANTA ROSA,CA,Unanswered,Unanswered,,38983.09,01/19/2021
6853487302,04/30/2020,920.0,PPP,COASTAL CHILDREN'S LEARNING CENTER LLC,2245 ORANGE AVE,COSTA MESA,CA,92627,08/12/2021,Paid in Full,24,100,38692.0,38692.0,0.0,,12096.0,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,COSTA MESA,ORANGE,CA,92627-0001,CA-47,7.0,624410.0,White,Not Hispanic or Latino,,38692.0,,,,,,Limited  Liability Company(LLC),12096.0,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Female Owned,Non-Veteran,,39164.78,07/28/2021
2680958300,01/21/2021,931.0,PPS,LOTUS CHILD MONTESSORI LLC,4305 Bannister Rd,Fair Oaks,CA,95628-6918,05/07/2022,Paid in Full,60,100,38634.0,38634.0,0.0,,5226.0,River City Bank,2480 Natomas Park Dr Ste 150,Sacramento,CA,95833-2937,U,N,N,Existing or more than 2 years old,Fair Oaks,SACRAMENTO,CA,95628-6918,CA-06,3.0,624410.0,Unanswered,Not Hispanic or Latino,1.0,38632.0,,,,,,Limited  Liability Company(LLC),5226.0,River City Bank,Sacramento,CA,Female Owned,Non-Veteran,,39092.32,04/07/2022
5537597206,04/27/2020,931.0,PPP,"LOTUS CHILD MONTESSORI, L.L.C.",4305 BANNISTER RD,FAIR OAKS,CA,95628-6918,07/09/2021,Paid in Full,24,100,38634.0,38634.0,0.0,,5226.0,River City Bank,2480 Natomas Park Dr Ste 150,Sacramento,CA,95833-2937,U,N,N,Existing or more than 2 years old,FAIR OAKS,SACRAMENTO,CA,95628-6918,CA-06,7.0,624410.0,Unanswered,Not Hispanic or Latino,,38634.0,,,,,,Limited  Liability Company(LLC),5226.0,River City Bank,Sacramento,CA,Female Owned,Non-Veteran,,39048.92,06/04/2021
6363878403,02/10/2021,912.0,PPS,LITTLE LEARNERS PRESCHOOL OF SAN CARLOS INC.,785 Walnut St,San Carlos,CA,94070-3115,11/19/2021,Paid in Full,60,100,38602.0,38602.0,0.0,,48270.0,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,San Carlos,SAN MATEO,CA,94070-3115,CA-15,2.0,624410.0,Unanswered,Unknown/NotStated,1.0,38600.0,,,,,,Non-Profit Organization,48270.0,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Unanswered,Unanswered,Y,38841.59,09/28/2021
5171998209,08/07/2020,912.0,PPP,GAZELLE CREATIVE LEARNING SCHOOL,770 N. El Camino Real,San Mateo,CA,94401,03/03/2022,Paid in Full,60,100,38593.67,38593.67,0.0,,92961.0,Stanford FCU,"1860 Embarcadero Rd, Ste 200",PALO ALTO,CA,94303-3320,U,N,N,Existing or more than 2 years old,San Mateo,SAN MATEO,CA,94401-0001,CA-15,4.0,624410.0,Unanswered,Unknown/NotStated,,38593.67,,,,,,Non-Profit Organization,92961.0,Stanford FCU,PALO ALTO,CA,Unanswered,Unanswered,Y,39012.84,09/10/2021
5839867406,05/13/2020,912.0,PPP,BRENDA NORTH,45150 S GRIMMER BLVD,FREMONT,CA,94539-6632,04/16/2021,Paid in Full,24,100,38560.0,38560.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,FREMONT,ALAMEDA,CA,94539-6632,CA-17,8.0,624410.0,Unanswered,Unknown/NotStated,,38560.0,,,,,,Sole Proprietorship,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,38892.78,03/25/2021
8607678300,01/29/2021,912.0,PPS,GRACE CHILDREN'S ACADEMY,993 53rd St,Oakland,CA,94608-3101,03/12/2022,Paid in Full,60,100,38532.0,38532.0,0.0,,12096.0,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,Y,Existing or more than 2 years old,Oakland,ALAMEDA,CA,94608-3101,CA-12,5.0,624410.0,Unanswered,Unknown/NotStated,1.0,38530.0,,,,,,Corporation,12096.0,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,38916.26,02/17/2022
4231907402,05/08/2020,912.0,PPP,CHIMINIKES CHILD CARE CENTER,6608 Grigsby Pl,Stockton,CA,95129-3714,09/24/2021,Paid in Full,24,100,38517.0,38517.0,0.0,,529191.0,Opportunity Fund Community Development,111 West St. John Street Suite 800,San Jose,CA,95113,U,N,N,Existing or more than 2 years old,Stockton,SANTA CLARA,CA,95129-3714,CA-16,6.0,624410.0,Unanswered,Hispanic or Latino,,38517.0,,,,,,Limited  Liability Company(LLC),529191.0,Opportunity Fund Community Development,San Jose,CA,Female Owned,Non-Veteran,,38997.14,08/16/2021
4738507704,05/01/2020,931.0,PPP,TWINKLE LITTLE STAR CENTER,1401 EAST GUM AVE,WOODLAND,CA,95776,10/20/2021,Paid in Full,24,100,38500.0,38500.0,0.0,,12096.0,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,WOODLAND,YOLO,CA,95776-0001,CA-04,8.0,624410.0,White,Unknown/NotStated,,38500.0,,,,,,Corporation,12096.0,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Female Owned,Non-Veteran,,39011.58,09/07/2021
8704598509,03/10/2021,914.0,PPS,GATEWAY  MONTESSORI & PRESCHOOL  INC.,4730 N Grand Ave,Covina,CA,91724-2005,10/09/2021,Paid in Full,60,100,38490.0,38490.0,0.0,,5095.0,Citizens Business Bank,701 N Haven Ave,ONTARIO,CA,91764-4925,U,N,N,Existing or more than 2 years old,Covina,LOS ANGELES,CA,91724-2005,CA-31,7.0,624410.0,Asian,Not Hispanic or Latino,1.0,38487.0,,,,,,Corporation,5095.0,Citizens Business Bank,ONTARIO,CA,Female Owned,Non-Veteran,,38682.98,09/17/2021
9591678800,04/23/2021,914.0,PPS,WESTCHESTER PARENTS NURSERY SCHOOL,8619 Aviation Blvd,Inglewood,CA,90301-2001,05/09/2023,Paid in Full,60,100,38482.0,38482.0,0.0,,122043.0,WebBank,"215 S State St, Ste 1000",SALT LAKE CITY,UT,84111-2336,U,Y,Y,Existing or more than 2 years old,Inglewood,LOS ANGELES,CA,90301-2001,CA-43,9.0,624410.0,Unanswered,Unknown/NotStated,1.0,38480.0,,,,,,Corporation,122043.0,WebBank,SALT LAKE CITY,UT,Unanswered,Unanswered,,39254.85,04/20/2023
1108038507,02/18/2021,912.0,PPS,NOE VALLEY FAMILY CHILDCARE LLC,309 30th St,San Francisco,CA,94131-2408,08/19/2021,Paid in Full,60,100,38480.0,38480.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94131-2408,CA-11,4.0,624410.0,Unanswered,Unknown/NotStated,1.0,38475.0,,,,,,Limited  Liability Company(LLC),9551.0,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,38647.63,07/28/2021
4090738510,02/25/2021,920.0,PPS,ROMERO FCC LLC,9371 Sierra Vista Rd,Phelan,CA,92371-8484,05/25/2022,Paid in Full,60,100,38445.0,38445.0,0.0,,188567.0,Loan Source Incorporated,353 East 83rd Street Suite 3H,NEW YORK,NY,10028,U,N,N,Existing or more than 2 years old,Phelan,SAN BERNARDINO,CA,92371-8484,CA-23,3.0,624410.0,Unanswered,Hispanic or Latino,1.0,38439.0,,,,,,Subchapter S Corporation,29599.0,Northeast Bank,LEWISTON,ME,Female Owned,Non-Veteran,,38871.58,04/12/2022
9846778406,02/17/2021,914.0,PPS,GREEN STREET INC,30 S Termino Ave,Long Beach,CA,90803-2837,08/18/2021,Paid in Full,60,100,38443.0,38443.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,Long Beach,LOS ANGELES,CA,90803-2837,CA-42,3.0,624410.0,White,Not Hispanic or Latino,1.0,38437.0,,,,,,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,38611.52,07/28/2021
2502758710,03/29/2021,912.0,PPP,SANTOS MONEYHUN,15 N Quebec St,San Mateo,CA,94401-1316,05/18/2022,Paid in Full,60,100,38433.0,38433.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,Y,Existing or more than 2 years old,San Mateo,SAN MATEO,CA,94401-1316,CA-15,5.0,624410.0,White,Hispanic or Latino,1.0,38428.0,,,,,,Sole Proprietorship,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Veteran,,38840.5,04/21/2022
