LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
9803937105,04/15/2020,942,PPP,"EARLY CHILDHOOD DISCOVERY CENTERS, INC.",2027 OAK ST,SELMA,CA,93662-2443,09/28/2021,Paid in Full,24,100,213616.0,213616.0,0.0,,14799,Exchange Bank,545 Fourth St,SANTA ROSA,CA,95401-6323,U,N,N,Existing or more than 2 years old,SELMA,FRESNO,CA,93662-2443,CA-21,29.0,624410.0,White,Not Hispanic or Latino,,213616.0,,,,,,Corporation,14799,Exchange Bank,SANTA ROSA,CA,Female Owned,Non-Veteran,,216267.18,08/05/2021
5930137705,05/01/2020,914,PPP,SHERMAN OAKS NURSERY SCHOOL,14435 KILLION ST,SHERMAN OAKS,CA,91401-5180,06/16/2022,Paid in Full,24,100,213501.0,213501.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,New Business or 2 years or less,SHERMAN OAKS,LOS ANGELES,CA,91401-5180,CA-32,24.0,624410.0,Unanswered,Unknown/NotStated,,213501.0,,,,,,Non-Profit Organization,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,Y,215905.08,05/24/2023
4753568509,02/26/2021,914,PPS,THE NEW SCHOOL - WEST INC.,12731 Venice Blvd,Los Angeles,CA,90066-3710,03/10/2021,Paid in Full,60,100,213271.0,213271.0,0.0,,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,N,Existing or more than 2 years old,Los Angeles,LOS ANGELES,CA,90066-3710,CA-36,19.0,624410.0,Unanswered,Unknown/NotStated,1.0,213267.0,,,,,,Corporation,456756,Cross River Bank,TEANECK,NJ,Female Owned,Unanswered,,215865.31,05/23/2022
2207097300,04/29/2020,914,PPP,EXPLORING MINDS MONTESSORI PRESCHOOL,6047 Fulton Ave,Valley Glen,CA,91401,09/25/2021,Paid in Full,24,100,213039.0,213039.0,0.0,,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,Y,Unanswered,Valley Glen,LOS ANGELES,CA,91401-0001,CA-29,28.0,624410.0,White,Not Hispanic or Latino,,213039.0,,,,,,Corporation,456756,Cross River Bank,TEANECK,NJ,Female Owned,Non-Veteran,,215852.28,08/26/2021
1776777200,04/15/2020,912,PPP,COVENANT CHILDREN'S CENTRE INC,670 East Meadow Dr,PALO ALTO,CA,94306,03/13/2021,Paid in Full,24,100,212664.0,212664.0,0.0,,119056,Heritage Bank of Commerce,224 Airport Pkwy,SAN JOSE,CA,95110,U,N,N,Existing or more than 2 years old,PALO ALTO,SANTA CLARA,CA,94306-0001,CA-16,15.0,624410.0,Unanswered,Unknown/NotStated,,212664.0,,,,,,Non-Profit Childcare Center,119056,Heritage Bank of Commerce,SAN JOSE,CA,Unanswered,Unanswered,Y,214312.87,02/02/2021
2864337703,05/01/2020,912,PPP,TERRA MARIN SCHOOL,70 LOMITA DR,MILL VALLEY,CA,94941,08/19/2021,Paid in Full,24,100,212252.0,212252.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,New Business or 2 years or less,MILL VALLEY,MARIN,CA,94941-1000,CA-02,24.0,624410.0,Unanswered,Unknown/NotStated,,172252.0,,30000.0,,10000.0,,Non-Profit Organization,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,Y,214753.86,07/09/2021
6073908303,01/26/2021,914,PPS,THE J E M M CORPORATION II,17719 Palora St,Encino,CA,91316-3710,10/21/2021,Paid in Full,60,100,212000.0,212000.0,0.0,,123001,American Business Bank,2400 E. Katella Ave. Ste 350,Anaheim,CA,92806,U,N,N,Existing or more than 2 years old,Encino,LOS ANGELES,CA,91316-3710,CA-32,29.0,624410.0,Unanswered,Not Hispanic or Latino,1.0,211996.0,,,,,,Subchapter S Corporation,123001,American Business Bank,Anaheim,CA,Male Owned,Non-Veteran,,213347.51,09/29/2021
6361437008,04/06/2020,954,PPP,THE VINE LEARNING CENTER,2130 Ulric St,SAN DIEGO,CA,92111-6628,03/23/2021,Paid in Full,24,100,215000.0,211700.0,0.0,,444953,CalPrivate Bank,9404 Genesee Ave Ste 100,LA JOLLA,CA,92037-1353,U,N,N,Existing or more than 2 years old,SAN DIEGO,SAN DIEGO,CA,92111-6628,CA-51,32.0,624410.0,White,Hispanic or Latino,5000.0,189000.0,,11700.0,,4000.0,2000.0,Corporation,444953,CalPrivate Bank,LA JOLLA,CA,Male Owned,Non-Veteran,,212910.05,02/16/2021
9194368405,02/16/2021,912,PPS,AFTER SCHOOL ENRICHMENT PROGRAM,2201 Market St,San Francisco,CA,94114-1612,12/16/2021,Paid in Full,60,100,211680.0,211680.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94114-1612,CA-11,6.0,624410.0,Unanswered,Unknown/NotStated,1.0,211678.0,,,,,,Non-Profit Organization,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,Y,213309.65,11/26/2021
7115707310,04/30/2020,920,PPP,V.I.P.-TOTS.,41915 ACACIA AVE,HEMET,CA,92544-5001,12/21/2021,Paid in Full,24,100,211200.0,211200.0,0.0,,378915,United Business Bank,"500 Ygnacio Valley Rd, Ste 200",WALNUT CREEK,CA,94596-3845,U,Y,Y,Unanswered,HEMET,RIVERSIDE,CA,92544-5001,CA-25,37.0,624410.0,Unanswered,Unknown/NotStated,,211200.0,,,,,,Non-Profit Organization,448283,United Business Bank,Irvine,CA,Unanswered,Unanswered,Y,214469.26,11/24/2021
1717427309,04/28/2020,942,PPP,"MERCIE'S HOME, INC.",910 S REAL RD,BAKERSFIELD,CA,93309-4132,10/09/2021,Paid in Full,24,100,211300.0,211000.0,0.0,,5095,Citizens Business Bank,701 N Haven Ave,ONTARIO,CA,91764-4925,U,N,Y,Existing or more than 2 years old,BAKERSFIELD,KERN,CA,93309-4132,CA-22,41.0,624410.0,Unanswered,Unknown/NotStated,,211000.0,,,,,,Corporation,5095,Citizens Business Bank,ONTARIO,CA,Unanswered,Unanswered,,213618.71,08/11/2021
9337838500,03/12/2021,920,PPS,MEENA ENTERPRISES INC.,20455 Alton Pkwy,Lake Forest,CA,92630-1438,12/11/2021,Paid in Full,60,100,210560.0,210560.0,0.0,The Goddard School,188309,CDC Small Business Finance Corporation,2448 Historic Decatur Road Suite 200,San Diego,CA,92106,U,Y,N,Existing or more than 2 years old,Lake Forest,ORANGE,CA,92630-1438,CA-40,23.0,624410.0,Unanswered,Not Hispanic or Latino,1.0,210554.0,,,,,,Corporation,188309,CDC Small Business Finance Corporation,San Diego,CA,Female Owned,Non-Veteran,,211857.97,11/08/2021
7396327701,05/01/2020,912,PPP,FAIRFAX-SAN ANSELMO CHILDREN'S CENTER,199 PORTEOUS AVE,FAIRFAX,CA,94930,02/17/2022,Paid in Full,24,100,210321.0,210321.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,FAIRFAX,MARIN,CA,94930-1000,CA-02,28.0,624410.0,Unanswered,Unknown/NotStated,,210321.0,,,,,,Non-Profit Organization,53803,"U.S. Bank, National Association",CINCINNATI,OH,Unanswered,Unanswered,Y,213855.56,01/11/2022
6749488810,04/20/2021,914,PPP,THIRTY-FIRST DISTRICT PTSA,17445 Cantlay St,Van Nuys,CA,91406-2455,01/20/2022,Paid in Full,60,100,210248.0,210248.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,Y,Existing or more than 2 years old,Van Nuys,LOS ANGELES,CA,91406-2455,CA-29,48.0,624410.0,Unanswered,Unknown/NotStated,1.0,210246.0,,,,,,501(c)3 ¿ Non Profit,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,211618.93,12/16/2021
7897637306,04/30/2020,914,PPP,"MONTESSORI OF STEVENSON RANCH, INC.",25940 THE OLD ROAD,STEVENSON RANCH,CA,91381,07/16/2021,Paid in Full,24,100,210200.0,210200.0,0.0,,90226,MidFirst Bank,501 NW Grand Blvd,OKLAHOMA CITY,OK,73118-6037,U,N,N,Existing or more than 2 years old,STEVENSON RANCH,LOS ANGELES,CA,91381-0600,CA-27,34.0,624410.0,Asian,Not Hispanic or Latino,,210200.0,,,,,,Corporation,90226,MidFirst Bank,OKLAHOMA CITY,OK,Male Owned,Non-Veteran,,212693.21,07/09/2021
4948338303,01/23/2021,914,PPS,MONTESSORI OF STEVENSON RANCH INC.,25940 The Old Rd,Stevenson Ranch,CA,91381-1712,04/21/2022,Paid in Full,60,100,210100.0,210100.0,0.0,,90226,MidFirst Bank,501 NW Grand Blvd,OKLAHOMA CITY,OK,73118-6037,U,N,N,Existing or more than 2 years old,Stevenson Ranch,LOS ANGELES,CA,91381-1712,CA-27,34.0,624410.0,Asian,Not Hispanic or Latino,1.0,210095.0,,,,,,Corporation,90226,MidFirst Bank,OKLAHOMA CITY,OK,Male Owned,Non-Veteran,,212533.66,03/24/2022
2882918504,02/22/2021,912,PPS,PLAZITA SCHOOLS INC,3632 35th Ave,Oakland,CA,94619-1402,02/18/2022,Paid in Full,60,100,210000.0,210000.0,0.0,,448130,Beneficial State Bank,"1438 Webster St, Ste 100",OAKLAND,CA,94612-3229,U,N,N,Existing or more than 2 years old,Oakland,ALAMEDA,CA,94619-1402,CA-12,43.0,624410.0,White,Hispanic or Latino,1.0,209997.0,,,,,,Corporation,448130,Beneficial State Bank,OAKLAND,CA,Female Owned,Non-Veteran,,211858.36,01/18/2022
6507947208,04/28/2020,912,PPP,PLAZITA SCHOOLS INC.,3632 35th Avenue,oakland,CA,94619,10/13/2021,Paid in Full,24,100,210000.0,210000.0,0.0,,448130,Beneficial State Bank,"1438 Webster St, Ste 100",OAKLAND,CA,94612-3229,U,N,N,Existing or more than 2 years old,oakland,ALAMEDA,CA,94619-0001,CA-12,43.0,624410.0,White,Hispanic or Latino,,210000.0,,,,,,Corporation,448130,Beneficial State Bank,OAKLAND,CA,Female Owned,Non-Veteran,,212847.95,09/16/2021
2713637408,05/06/2020,912,PPP,RESURRECTION LUTHERAN MINISTRIES,1275 FAIRVIEW AVE,BRENTWOOD,CA,94513,06/09/2021,Paid in Full,24,100,209491.0,209491.0,0.0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,BRENTWOOD,CONTRA COSTA,CA,94513-0001,CA-10,14.0,624410.0,Unanswered,Unknown/NotStated,,209491.0,,,,,,Non-Profit Organization,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,Y,211585.91,05/12/2021
6868928008,06/30/2020,912,PPP,CAMBRIDGE COMMUNITY CENTER,1146 Lacey Lane,CONCORD,CA,94520-4225,08/04/2021,Paid in Full,60,100,209062.5,209062.5,0.0,,40337,First Bank,11901 Olive Blvd,Creve Coeur,MO,63141,U,Y,Y,Existing or more than 2 years old,CONCORD,CONTRA COSTA,CA,94520-4225,CA-10,24.0,624410.0,Unanswered,Unknown/NotStated,,209062.5,,,,,,Non-Profit Organization,40337,First Bank,Creve Coeur,MO,Unanswered,Unanswered,Y,210909.22,05/21/2021
9173498410,02/16/2021,912,PPS,ACME EDUCATION GROUP INC,4101 El Camino Way,Palo Alto,CA,94306-4010,10/16/2021,Paid in Full,60,100,208940.0,208940.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,Palo Alto,SANTA CLARA,CA,94306-4010,CA-16,30.0,624410.0,Unanswered,Unknown/NotStated,1.0,208935.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,210176.47,09/22/2021
8291828409,02/13/2021,914,PPS,CLAREMONT PRESBYTERIAN CHURCH,N. MOUNTAIN AVE,CLAREMONT,CA,91711,12/15/2021,Paid in Full,60,100,208470.0,208470.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,CLAREMONT,LOS ANGELES,CA,91711,CA-27,35.0,624410.0,Unanswered,Unknown/NotStated,,208470.0,,,,,,Professional Association,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,209555.19,08/26/2021
4750367702,05/01/2020,914,PPP,MONTESSORI SHIR HASHIRIM,6047 CARLTON WAY,LOS ANGELES CA 90028,CA,90028,08/12/2021,Paid in Full,24,100,208155.0,208155.0,0.0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,Y,Existing or more than 2 years old,LOS ANGELES CA 90028,LOS ANGELES,CA,90028-1715,CA-30,24.0,624410.0,Unanswered,Unknown/NotStated,,208155.0,,,,,,Corporation,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,210590.13,07/14/2021
1313027703,05/01/2020,912,PPP,"LITTLE GENIUS ACADEMY, INC.",2131 OLYMPIC BLVD,WALNUT CREEK,CA,94595,02/18/2021,Paid in Full,24,100,207530.0,207530.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,WALNUT CREEK,CONTRA COSTA,CA,94595-0001,CA-10,20.0,624410.0,Unanswered,Unknown/NotStated,3000.0,170662.0,,33868.0,,,,Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,,208758.58,02/12/2021
3809797409,05/08/2020,912,PPP,"ROCKRIDGE LITTLE SCHOOL, LLC",669 ENSENADA AVENUE,BERKELEY,CA,94707,01/31/2022,Paid in Full,24,100,207447.0,207447.0,0.0,,6042,Mechanics Bank,1111 Civic Dr,WALNUT CREEK,CA,94596-3895,U,N,N,Existing or more than 2 years old,BERKELEY,ALAMEDA,CA,94707-0001,CA-08,20.0,624410.0,White,Not Hispanic or Latino,,207447.0,,,,,,Limited  Liability Company(LLC),6042,Mechanics Bank,WALNUT CREEK,CA,Female Owned,Non-Veteran,,210495.32,10/25/2021
6131857206,04/27/2020,914,PPP,TOWN & COUNTRY NURSERY SCHOOL,2200 Via Rosa,Palos Verdes Estates,CA,90274-1075,01/12/2021,Paid in Full,24,100,206900.0,206900.0,0.0,,90461,Malaga Bank FSB,2514 Via Tejon,PALOS VERDES ESTATES,CA,90274-1311,U,N,N,Existing or more than 2 years old,Palos Verdes Estates,LOS ANGELES,CA,90274-1075,CA-36,38.0,624410.0,Unanswered,Unknown/NotStated,,206900.0,,,,,,Non-Profit Organization,90461,Malaga Bank FSB,PALOS VERDES ESTATES,CA,Male Owned,Unanswered,Y,207998.19,02/16/2021
7928778400,02/12/2021,954,PPS,CARMEL VALLEY CHILDREN'S CENTER LLC,13770 CARMEL RD,SAN DIEGO,CA,92130,04/20/2022,Paid in Full,60,100,206615.0,206615.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,SAN DIEGO,SAN DIEGO,CA,92130,CA-49,52.0,624410.0,Unanswered,Unknown/NotStated,1.0,206613.0,,,,,,Limited  Liability Company(LLC),53803,"U.S. Bank, National Association",CINCINNATI,OH,Female Owned,Non-Veteran,,208904.98,03/23/2022
7886417304,04/30/2020,914,PPP,EAGLE ROCK MONTESSORI SCHOOL INC,1439 COLORADO BLVD,LOS ANGELES,CA,90041,12/16/2021,Paid in Full,24,100,206085.0,206085.0,0.0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,LOS ANGELES,LOS ANGELES,CA,90041-0001,CA-34,25.0,624410.0,Unanswered,Unknown/NotStated,,206085.0,,,,,,Corporation,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,209218.62,11/12/2021
4351217706,05/01/2020,914,PPP,LOS ANGELES FAMILY SCHOOL,2646 GRIFFITH PARK BOULEVARD,LOS ANGELES,CA,90039,05/12/2022,Charged Off,1,100,206000.0,206000.0,0.0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,LOS ANGELES,LOS ANGELES,CA,90039-0001,CA-30,14.0,624410.0,Unanswered,Unknown/NotStated,,206000.0,,,,,,Non-Profit Organization,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,Y,,
8305187707,05/01/2020,914,PPP,"NEVADA SOUTHWOOD PRE-SCHOOL, INC.",22422 PALOS BLVD,TORRANCE,CA,90505,07/13/2021,Paid in Full,24,100,205915.0,205915.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,TORRANCE,LOS ANGELES,CA,90505-0001,CA-36,24.0,624410.0,Unanswered,Unknown/NotStated,,205915.0,,,,,,Corporation,53803,"U.S. Bank, National Association",CINCINNATI,OH,Unanswered,Unanswered,,208111.43,06/04/2021
5813817110,04/14/2020,912,PPP,MISSION KIDS ACADEMY INC.,"4168 technology drive ,",FREMONT,CA,94539,09/29/2021,Paid in Full,24,100,205000.0,205000.0,0.0,,21442,BMO Bank National Association,320 S Canal St,Chicago,IL,60606,U,N,N,Existing or more than 2 years old,FREMONT,ALAMEDA,CA,94539-0001,CA-14,23.0,624410.0,Asian,Unknown/NotStated,,205000.0,,,,,,Corporation,14315,BMO Bank National Association,San Francisco,CA,Female Owned,Unanswered,,207710.56,08/11/2021
6234917301,04/30/2020,912,PPP,THE MODEL SCHOOL COMPREHENSIVE LEARNING CENTER,2330 PRINCE STREET,BERKELEY,CA,94705,05/25/2021,Paid in Full,24,100,204995.0,205000.0,0.0,,21442,BMO Bank National Association,320 S Canal St,Chicago,IL,60606,U,N,N,New Business or 2 years or less,BERKELEY,ALAMEDA,CA,94705-0001,CA-12,23.0,624410.0,Black or African American,Unknown/NotStated,,205000.0,,,,,,Non-Profit Organization,14315,BMO Bank National Association,San Francisco,CA,Female Owned,Unanswered,Y,206856.39,03/31/2021
2344938306,01/20/2021,920,PPS,MONTESSORI AT THE PARK,21742 Buena Suerte,Rancho Santa Margarita,CA,92688-1667,03/18/2022,Paid in Full,60,100,204100.0,204100.0,0.0,,90226,MidFirst Bank,501 NW Grand Blvd,OKLAHOMA CITY,OK,73118-6037,U,N,Y,Existing or more than 2 years old,Rancho Santa Margarita,ORANGE,CA,92688-1667,CA-40,27.0,624410.0,White,Not Hispanic or Latino,1.0,204095.0,,,,,,Corporation,90226,MidFirst Bank,OKLAHOMA CITY,OK,Female Owned,Unanswered,,206294.08,02/23/2022
9418247310,05/02/2020,920,PPP,MONTESSORI AT THE PARK,21742 Buena Suerte,Ranch Santa Margarita,CA,92688,08/25/2021,Paid in Full,24,100,204000.0,204000.0,0.0,,90226,MidFirst Bank,501 NW Grand Blvd,OKLAHOMA CITY,OK,73118-6037,U,N,Y,Existing or more than 2 years old,Ranch Santa Margarita,ORANGE,CA,92688-0001,CA-40,27.0,624410.0,White,Not Hispanic or Latino,,204000.0,,,,,,Corporation,90226,MidFirst Bank,OKLAHOMA CITY,OK,Female Owned,Unanswered,,206266.67,06/17/2021
3736958501,02/24/2021,912,PPS,RESURRECTION LUTHERAN MINISTRIES,1275 Fairview Ave,Brentwood,CA,94513-5934,02/16/2022,Paid in Full,60,100,202542.0,202542.0,0.0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,Brentwood,CONTRA COSTA,CA,94513-5934,CA-10,36.0,624410.0,Unanswered,Unknown/NotStated,,202542.0,,,,,,Non-Profit Organization,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,Y,204206.73,12/23/2021
2622157705,05/01/2020,912,PPP,LITTLE TREE MONTESSORI INTERNATIONAL,430 DARRYL DR,CAMPBELL,CA,95008,08/20/2021,Paid in Full,24,100,201777.0,201777.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,CAMPBELL,SANTA CLARA,CA,95008-0100,CA-16,28.0,624410.0,Asian,Not Hispanic or Latino,2500.0,151333.0,,44944.0,,3000.0,,Subchapter S Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Female Owned,Non-Veteran,,204226.8,07/22/2021
9034948403,02/14/2021,912,PPS,LITTLE TREE MONTESSORI INTERNATIONAL SCHOOL INC,430 Darryl Dr,Campbell,CA,95008-0939,03/18/2022,Paid in Full,60,100,201777.0,201777.0,0.0,,224478,Signature Bank,"565 5th Ave, 12th Fl",NEW YORK CITY,NY,10017-2496,U,N,N,Existing or more than 2 years old,Campbell,SANTA CLARA,CA,95008-0939,CA-16,20.0,624410.0,Asian,Not Hispanic or Latino,1.0,201775.0,,,,,,Subchapter S Corporation,224478,Signature Bank,NEW YORK CITY,NY,Female Owned,Non-Veteran,,203855.58,03/02/2022
5955787000,04/06/2020,920,PPP,KA PRESCHOOL OF HUNTINGTON BEACH,16655 NOYES AVE,IRVINE,CA,92606-5138,09/16/2021,Paid in Full,24,100,201500.0,201500.0,0.0,Kiddie Academy,76631,Bank Five Nine,155 W Wisconsin Ave,OCONOMOWOC,WI,53066-5204,U,N,N,Existing or more than 2 years old,IRVINE,ORANGE,CA,92606-5138,CA-47,35.0,624410.0,White,Not Hispanic or Latino,,201500.0,,,,,,Subchapter S Corporation,76631,Bank Five Nine,OCONOMOWOC,WI,Male Owned,Non-Veteran,,204171.95,08/16/2021
3541678707,03/31/2021,920,PPS,CHURCH ON THE HILL,2000 Norco Dr,Norco,CA,92860-1242,04/13/2021,Paid in Full,60,100,200903.0,200903.0,0.0,,49274,"Citibank, N.A.",5800 S. Corporate Place,Sioux Falls,SD,57108,U,N,N,Existing or more than 2 years old,Norco,RIVERSIDE,CA,92860-1242,CA-41,28.0,624410.0,Unanswered,Unknown/NotStated,,200902.0,,,,,,Non-Profit Organization,49274,"Citibank, N.A.",Sioux Falls,SD,Unanswered,Unanswered,Y,203034.8,04/28/2022
2147457200,04/15/2020,920,PPP,"MADOKA INTERNATIONAL, INC.",2717 HALLADAY ST,SANTA ANA,CA,92705,03/23/2021,Paid in Full,24,100,200590.0,200590.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,Y,Existing or more than 2 years old,SANTA ANA,ORANGE,CA,92705-1000,CA-46,25.0,624410.0,Unanswered,Unknown/NotStated,,200590.0,,,,,,Corporation,11822,US Bank National Association,San Francisco,CA,Unanswered,Unanswered,,201699.21,02/12/2021
6051737303,04/30/2020,920,PPP,SUNFLOWER PRESCHOOL & AFTER SCHOOL CENTER INC.,10531 Westminster Ave.,Garden Grove,CA,92843,07/14/2021,Paid in Full,24,100,200465.0,200465.0,0.0,,122043,WebBank,"215 S State St, Ste 1000",SALT LAKE CITY,UT,84111-2336,U,N,Y,Existing or more than 2 years old,Garden Grove,ORANGE,CA,92843-1000,CA-45,44.0,624410.0,Unanswered,Unknown/NotStated,,200465.0,,,,,,Corporation,122043,WebBank,SALT LAKE CITY,UT,Unanswered,Unanswered,,202742.51,06/15/2021
2781748404,02/04/2021,914,PPS,EAGLE ROCK MONTESSORI SCHOOL,1439 Colorado Blvd,Los Angeles,CA,90041-2320,07/09/2022,Paid in Full,60,100,200207.0,200207.0,0.0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,Los Angeles,LOS ANGELES,CA,90041-2320,CA-34,17.0,624410.0,Unanswered,Unknown/NotStated,1.0,200202.0,,,,,,Corporation,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,202982.47,06/30/2022
2154598604,03/13/2021,912,PPS,PALO ALTO VA CHILD DEVELOPMENT INC,3801 Miranda Ave T-6b,Palo Alto,CA,94304-1207,01/21/2022,Paid in Full,60,100,200000.0,200000.0,0.0,,499141,"Readycap Lending, LLC",200 Connell Drive Suite 4000,BERKELEY HEIGHTS,NJ,07922,U,N,Y,Existing or more than 2 years old,Palo Alto,SANTA CLARA,CA,94304-1207,CA-16,19.0,624410.0,Unanswered,Unknown/NotStated,,199999.0,,,,,,Sole Proprietorship,499141,"Readycap Lending, LLC",BERKELEY HEIGHTS,NJ,Male Owned,Non-Veteran,,201512.33,12/21/2021
2604957106,04/11/2020,912,PPP,CHINATOWN COMMUNITY CHILDREN'S CENTER,979 CLAY ST,SAN FRANCISCO,CA,94108-1527,05/15/2021,Paid in Full,24,100,199700.0,199700.0,0.0,,119918,East West Bank,"135 N Los Robles Ave, 7th Fl",PASADENA,CA,91101-4525,U,Y,Y,Existing or more than 2 years old,SAN FRANCISCO,SAN FRANCISCO,CA,94108-1527,CA-11,22.0,624410.0,Asian,Not Hispanic or Latino,,199700.0,,,,,,Non-Profit Childcare Center,119918,East West Bank,PASADENA,CA,Female Owned,Non-Veteran,Y,201685.91,04/08/2021
3972758306,01/22/2021,942,PPS,FAIRMONT PRIVATE SCHOOL OF FRESNO INC.,435 W Fairmont Ave,Fresno,CA,93705-0604,09/29/2021,Paid in Full,60,100,199337.0,199337.0,0.0,,21442,BMO Bank National Association,320 S Canal St,Chicago,IL,60606,U,Y,N,Existing or more than 2 years old,Fresno,FRESNO,CA,93705-0604,CA-21,26.0,624410.0,Unanswered,Unknown/NotStated,1.0,199335.0,,,,,,Subchapter S Corporation,14315,BMO Bank National Association,San Francisco,CA,Unanswered,Unanswered,,200494.26,08/26/2021
4540528504,02/26/2021,912,PPS,ASAL ITALIA INC. DBA CRAWLERS 2 SCHOLARS,611 Reading Pl,Danville,CA,94526-5139,03/16/2021,Paid in Full,60,100,199315.0,199315.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,Danville,CONTRA COSTA,CA,94526-5139,CA-10,32.0,624410.0,Asian,Not Hispanic or Latino,1.0,199313.0,,,,,,Corporation,48270,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Male Owned,Non-Veteran,,201642.67,05/05/2022
